timestamp,segment_id,lat,lon,street_name,traffic_score,congestion_level,speed_avg,pixels_free,pixels_slow,pixels_moderate,pixels_heavy,pixels_jam,total_traffic_pixels,pct_free,pct_slow,pct_moderate,pct_heavy,pct_jam,weather_temp_c,weather_feels_c,weather_humidity,weather_wind_ms,weather_precip_1h,weather_visibility_m,weather_condition,weather_description,tile_x,tile_y,tile_z
2026-04-17T13:38:26Z,z15_x23380_y12018,43.177141,76.865845,,1.84,Low,59.2,9878,1106,3,274,0,11261,87.72,9.82,0.03,2.43,0.0,,,,,,,,,23380,12018,15
2026-04-17T13:38:26Z,z15_x23380_y12019,43.169129,76.865845,,1.7,Low,60.2,9657,244,1,253,0,10155,95.1,2.4,0.01,2.49,0.0,,,,,,,,,23380,12019,15
2026-04-17T13:38:26Z,z15_x23381_y11999,43.329174,76.876831,,1.5,Low,61.6,332,0,0,0,0,332,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23381,11999,15
2026-04-17T13:38:26Z,z15_x23381_y12000,43.321181,76.876831,,1.62,Low,60.7,4102,270,0,0,0,4372,93.82,6.18,0.0,0.0,0.0,,,,,,,,,23381,12000,15
2026-04-17T13:38:26Z,z15_x23381_y12006,43.273206,76.876831,,1.5,Low,61.6,253,0,0,0,0,253,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23381,12006,15
2026-04-17T13:38:26Z,z15_x23381_y12007,43.265206,76.876831,,1.5,Low,61.6,945,0,0,0,0,945,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23381,12007,15
2026-04-17T13:38:26Z,z15_x23381_y12008,43.257206,76.876831,,1.5,Low,61.6,2779,0,0,0,0,2779,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23381,12008,15
2026-04-17T13:38:26Z,z15_x23381_y12009,43.249204,76.876831,,1.5,Low,61.6,1888,0,0,0,0,1888,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23381,12009,15
2026-04-17T13:38:26Z,z15_x23381_y12010,43.241201,76.876831,,1.5,Low,61.6,1580,0,0,0,0,1580,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23381,12010,15
2026-04-17T13:38:26Z,z15_x23381_y12011,43.233197,76.876831,,1.5,Low,61.6,5798,0,0,0,0,5798,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23381,12011,15
2026-04-17T13:38:26Z,z15_x23381_y12012,43.225193,76.876831,,1.5,Low,61.6,1121,0,0,0,0,1121,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23381,12012,15
2026-04-17T13:38:26Z,z15_x23381_y12016,43.193163,76.876831,,1.78,Low,59.6,2823,468,0,0,0,3291,85.78,14.22,0.0,0.0,0.0,,,,,,,,,23381,12016,15
2026-04-17T13:38:26Z,z15_x23381_y12017,43.185153,76.876831,,1.67,Low,60.4,7085,663,0,0,0,7748,91.44,8.56,0.0,0.0,0.0,,,,,,,,,23381,12017,15
2026-04-17T13:38:26Z,z15_x23381_y12018,43.177141,76.876831,,1.5,Low,61.6,3017,0,0,0,0,3017,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23381,12018,15
2026-04-17T13:38:26Z,z15_x23381_y12019,43.169129,76.876831,,1.97,Low,58.3,3816,31,16,307,0,4170,91.51,0.74,0.38,7.36,0.0,,,,,,,,,23381,12019,15
2026-04-17T13:38:26Z,z15_x23382_y11998,43.337165,76.887817,,1.5,Low,61.6,1484,0,0,0,0,1484,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23382,11998,15
2026-04-17T13:38:26Z,z15_x23382_y11999,43.329174,76.887817,,1.5,Low,61.6,5846,0,0,0,0,5846,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23382,11999,15
2026-04-17T13:38:26Z,z15_x23382_y12000,43.321181,76.887817,,1.55,Low,61.2,5240,129,0,0,0,5369,97.6,2.4,0.0,0.0,0.0,,,,,,,,,23382,12000,15
2026-04-17T13:38:26Z,z15_x23382_y12001,43.313188,76.887817,,1.87,Low,59.0,1002,226,0,0,0,1228,81.6,18.4,0.0,0.0,0.0,,,,,,,,,23382,12001,15
2026-04-17T13:38:26Z,z15_x23382_y12008,43.257206,76.887817,,1.5,Low,61.6,279,0,0,0,0,279,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23382,12008,15
2026-04-17T13:38:26Z,z15_x23382_y12009,43.249204,76.887817,,1.5,Low,61.6,1570,0,0,0,0,1570,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23382,12009,15
2026-04-17T13:38:26Z,z15_x23382_y12010,43.241201,76.887817,,1.55,Low,61.2,4049,106,0,0,0,4155,97.45,2.55,0.0,0.0,0.0,,,,,,,,,23382,12010,15
2026-04-17T13:38:26Z,z15_x23382_y12011,43.233197,76.887817,,1.54,Low,61.3,4477,101,0,0,0,4578,97.79,2.21,0.0,0.0,0.0,,,,,,,,,23382,12011,15
2026-04-17T13:38:26Z,z15_x23382_y12012,43.225193,76.887817,,2.68,Low,53.4,3391,1048,19,643,0,5101,66.48,20.54,0.37,12.61,0.0,,,,,,,,,23382,12012,15
2026-04-17T13:38:26Z,z15_x23382_y12013,43.217187,76.887817,,1.5,Low,61.6,2203,0,0,0,0,2203,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23382,12013,15
2026-04-17T13:38:26Z,z15_x23382_y12014,43.20918,76.887817,,1.5,Low,61.6,2089,0,0,0,0,2089,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23382,12014,15
2026-04-17T13:38:26Z,z15_x23382_y12015,43.201172,76.887817,,1.5,Low,61.6,2818,0,0,0,0,2818,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23382,12015,15
2026-04-17T13:38:26Z,z15_x23382_y12016,43.193163,76.887817,,1.8,Low,59.5,3792,680,0,0,0,4472,84.79,15.21,0.0,0.0,0.0,,,,,,,,,23382,12016,15
2026-04-17T13:38:26Z,z15_x23382_y12017,43.185153,76.887817,,1.5,Low,61.6,1001,0,0,0,0,1001,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23382,12017,15
2026-04-17T13:38:26Z,z15_x23382_y12018,43.177141,76.887817,,1.5,Low,61.6,1941,0,0,0,0,1941,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23382,12018,15
2026-04-17T13:38:26Z,z15_x23382_y12019,43.169129,76.887817,,2.24,Low,56.5,2233,1320,0,0,0,3553,62.85,37.15,0.0,0.0,0.0,,,,,,,,,23382,12019,15
2026-04-17T13:38:26Z,z15_x23383_y11998,43.337165,76.898804,,1.5,Low,61.6,301,0,0,0,0,301,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23383,11998,15
2026-04-17T13:38:26Z,z15_x23383_y11999,43.329174,76.898804,,1.5,Low,61.6,1227,0,0,0,0,1227,100.0,0.0,0.0,0.0,0.0,,,,,,,,,23383,11999,15
