timestamp,segment_id,lat,lon,street_name,traffic_score,congestion_level,speed_avg,pixels_free,pixels_slow,pixels_moderate,pixels_heavy,pixels_jam,total_traffic_pixels,pct_free,pct_slow,pct_moderate,pct_heavy,pct_jam,weather_temp_c,weather_feels_c,weather_humidity,weather_wind_ms,weather_precip_1h,weather_visibility_m,weather_condition,weather_description,tile_x,tile_y,tile_z
2026-04-05T18:30:19Z,z14_x11697_y6003,43.269206,77.025146,,1.65,Low,60.5,3895,318,0,0,0,4213,92.45,7.55,0.0,0.0,0.0,,,,,,,,,11697,6003,14
2026-04-05T18:30:19Z,z14_x11697_y6004,43.253205,77.025146,,1.61,Low,60.8,2517,151,0,0,0,2668,94.34,5.66,0.0,0.0,0.0,,,,,,,,,11697,6004,14
2026-04-05T18:30:19Z,z14_x11697_y6005,43.237199,77.025146,,1.53,Low,61.3,5579,80,0,0,0,5659,98.59,1.41,0.0,0.0,0.0,,,,,,,,,11697,6005,14
2026-04-05T18:30:19Z,z14_x11697_y6006,43.22119,77.025146,,1.53,Low,61.3,8833,140,0,0,0,8973,98.44,1.56,0.0,0.0,0.0,,,,,,,,,11697,6006,14
2026-04-05T18:30:19Z,z14_x11697_y6007,43.205176,77.025146,,1.51,Low,61.5,6663,36,0,0,0,6699,99.46,0.54,0.0,0.0,0.0,,,,,,,,,11697,6007,14
2026-04-05T18:30:19Z,z14_x11697_y6008,43.189158,77.025146,,1.5,Low,61.6,1177,0,0,0,0,1177,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11697,6008,14
2026-04-05T18:30:19Z,z14_x11697_y6009,43.173135,77.025146,,1.5,Low,61.6,948,0,0,0,0,948,100.0,0.0,0.0,0.0,0.0,,,,,,,,,11697,6009,14
2026-04-05T18:30:19Z,z14_x11698_y5996,43.381098,77.047119,,1.79,Low,59.6,1638,279,0,0,0,1917,85.45,14.55,0.0,0.0,0.0,,,,,,,,,11698,5996,14
2026-04-05T18:30:19Z,z14_x11698_y5997,43.365126,77.047119,,1.65,Low,60.5,1340,106,0,0,0,1446,92.67,7.33,0.0,0.0,0.0,,,,,,,,,11698,5997,14
2026-04-05T18:30:19Z,z14_x11698_y5998,43.34915,77.047119,,1.57,Low,61.1,1874,73,0,0,0,1947,96.25,3.75,0.0,0.0,0.0,,,,,,,,,11698,5998,14
2026-04-05T18:30:19Z,z14_x11698_y5999,43.333169,77.047119,,1.85,Low,59.1,886,187,0,0,0,1073,82.57,17.43,0.0,0.0,0.0,,,,,,,,,11698,5999,14
2026-04-05T18:30:19Z,z14_x11698_y6000,43.317185,77.047119,,2.07,Low,57.6,1262,498,0,0,0,1760,71.7,28.3,0.0,0.0,0.0,,,,,,,,,11698,6000,14
2026-04-05T18:30:19Z,z14_x11698_y6001,43.301196,77.047119,,1.53,Low,61.3,3370,59,0,0,0,3429,98.28,1.72,0.0,0.0,0.0,,,,,,,,,11698,6001,14
2026-04-05T18:30:19Z,z14_x11698_y6002,43.285203,77.047119,,1.58,Low,61.0,6836,295,0,0,0,7131,95.86,4.14,0.0,0.0,0.0,,,,,,,,,11698,6002,14
